learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.001,10.0,3.0,128.0,3.0,2.0,0.2,0.1,0.2,0.8873239436619719,0.9166666666666666,0.9803418803418804
0.05,10.0,5.0,64.0,3.0,1.0,0.2,0.1,0.2,0.8873239436619719,0.9166666666666666,0.9435897435897436
0.05,30.0,3.0,128.0,3.0,1.0,0.2,0.1,0.1,0.8873239436619719,0.9166666666666666,0.8102564102564103
0.05,30.0,5.0,64.0,3.0,1.0,0.1,0.2,0.2,0.8873239436619719,0.9166666666666666,0.8623931623931623
0.05,10.0,3.0,64.0,3.0,1.0,0.2,0.2,0.2,0.8873239436619719,0.9166666666666666,0.9059829059829059
0.001,10.0,3.0,64.0,2.0,1.0,0.1,0.1,0.2,0.8873239436619719,0.9148936170212766,0.9196581196581196
0.05,30.0,3.0,128.0,2.0,2.0,0.1,0.1,0.2,0.8873239436619719,0.9148936170212766,0.811111111111111
0.1,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.8873239436619719,0.9130434782608695,0.8794871794871796
0.05,10.0,5.0,64.0,3.0,2.0,0.1,0.2,0.1,0.8873239436619719,0.9130434782608695,0.8982905982905982
0.05,10.0,3.0,64.0,3.0,1.0,0.2,0.2,0.1,0.8873239436619719,0.9130434782608695,0.888034188034188
0.001,30.0,3.0,64.0,2.0,2.0,0.2,0.1,0.1,0.8732394366197183,0.9090909090909091,0.9521367521367522
0.001,10.0,3.0,128.0,2.0,1.0,0.1,0.2,0.2,0.8732394366197183,0.9090909090909091,0.958119658119658
0.001,10.0,5.0,64.0,3.0,1.0,0.2,0.2,0.2,0.8732394366197183,0.9090909090909091,0.9444444444444444
0.05,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.8732394366197183,0.9090909090909091,0.8188034188034188
0.1,10.0,5.0,64.0,3.0,1.0,0.1,0.1,0.1,0.8732394366197183,0.9090909090909091,0.9076923076923077
0.001,10.0,3.0,128.0,2.0,1.0,0.2,0.2,0.1,0.8732394366197183,0.9090909090909091,0.9717948717948718
0.001,30.0,5.0,64.0,2.0,2.0,0.2,0.1,0.2,0.8732394366197183,0.9090909090909091,0.9786324786324787
0.001,10.0,3.0,64.0,2.0,2.0,0.1,0.2,0.1,0.8732394366197183,0.9090909090909091,0.970940170940171
0.001,10.0,5.0,128.0,2.0,2.0,0.1,0.2,0.1,0.8732394366197183,0.9090909090909091,0.9658119658119658
