learning_rate,epochs,context_size,d_main,encoder_n_blocks,predictor_n_blocks,context_dropout,dropout0,dropout1,accuracy,f1_score,auc_roc
0.001,10.0,3.0,128.0,2.0,1.0,0.2,0.1,0.1,0.7857142857142857,0.7906976744186046,0.8703703703703703
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.1,0.7857142857142857,0.7906976744186046,0.8935185185185185
0.05,30.0,3.0,64.0,3.0,1.0,0.2,0.1,0.2,0.7857142857142857,0.7906976744186046,0.8425925925925926
0.001,30.0,3.0,64.0,3.0,1.0,0.1,0.1,0.1,0.7857142857142857,0.7906976744186046,0.8564814814814816
0.05,10.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.7857142857142857,0.7906976744186046,0.888888888888889
0.001,10.0,3.0,64.0,3.0,1.0,0.1,0.1,0.1,0.7857142857142857,0.7906976744186046,0.8518518518518519
0.05,30.0,3.0,64.0,3.0,2.0,0.1,0.1,0.2,0.7857142857142857,0.7906976744186046,0.8518518518518519
0.001,30.0,5.0,128.0,3.0,2.0,0.2,0.1,0.2,0.7857142857142857,0.7906976744186046,0.8935185185185186
0.001,30.0,5.0,64.0,3.0,1.0,0.1,0.1,0.2,0.7857142857142857,0.7906976744186046,0.8796296296296297
0.001,10.0,5.0,64.0,3.0,2.0,0.2,0.2,0.1,0.7857142857142857,0.7906976744186046,0.8796296296296297
0.001,10.0,3.0,128.0,3.0,1.0,0.1,0.1,0.2,0.7857142857142857,0.7906976744186046,0.8865740740740741
0.05,30.0,5.0,64.0,3.0,1.0,0.2,0.2,0.1,0.7142857142857143,0.7857142857142857,0.8796296296296297
0.1,30.0,5.0,64.0,2.0,2.0,0.2,0.2,0.2,0.7380952380952381,0.7843137254901961,0.8402777777777778
0.001,30.0,3.0,128.0,3.0,1.0,0.1,0.1,0.1,0.7380952380952381,0.7843137254901961,0.875
0.05,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.7380952380952381,0.7843137254901961,0.8356481481481481
0.001,30.0,5.0,64.0,2.0,1.0,0.2,0.2,0.2,0.7619047619047619,0.782608695652174,0.8773148148148148
0.001,10.0,3.0,64.0,2.0,1.0,0.2,0.1,0.2,0.7619047619047619,0.782608695652174,0.837962962962963
0.001,30.0,3.0,64.0,2.0,1.0,0.2,0.2,0.1,0.7619047619047619,0.782608695652174,0.8287037037037037
0.001,30.0,3.0,64.0,3.0,1.0,0.2,0.2,0.2,0.7619047619047619,0.782608695652174,0.8495370370370372
